Process,Image Path,Max Temp,Min Temp,X_0,Y_0,Z_0,Vis_0,Pres_0,X_1,Y_1,Z_1,Vis_1,Pres_1,X_2,Y_2,Z_2,Vis_2,Pres_2,X_3,Y_3,Z_3,Vis_3,Pres_3,X_4,Y_4,Z_4,Vis_4,Pres_4,X_5,Y_5,Z_5,Vis_5,Pres_5,X_6,Y_6,Z_6,Vis_6,Pres_6,X_7,Y_7,Z_7,Vis_7,Pres_7,X_8,Y_8,Z_8,Vis_8,Pres_8,X_9,Y_9,Z_9,Vis_9,Pres_9,X_10,Y_10,Z_10,Vis_10,Pres_10,X_11,Y_11,Z_11,Vis_11,Pres_11,X_12,Y_12,Z_12,Vis_12,Pres_12,X_13,Y_13,Z_13,Vis_13,Pres_13,X_14,Y_14,Z_14,Vis_14,Pres_14,X_15,Y_15,Z_15,Vis_15,Pres_15,X_16,Y_16,Z_16,Vis_16,Pres_16,X_17,Y_17,Z_17,Vis_17,Pres_17,X_18,Y_18,Z_18,Vis_18,Pres_18,X_19,Y_19,Z_19,Vis_19,Pres_19,X_20,Y_20,Z_20,Vis_20,Pres_20,X_21,Y_21,Z_21,Vis_21,Pres_21,X_22,Y_22,Z_22,Vis_22,Pres_22,X_23,Y_23,Z_23,Vis_23,Pres_23,X_24,Y_24,Z_24,Vis_24,Pres_24,X_25,Y_25,Z_25,Vis_25,Pres_25,X_26,Y_26,Z_26,Vis_26,Pres_26,X_27,Y_27,Z_27,Vis_27,Pres_27,X_28,Y_28,Z_28,Vis_28,Pres_28,X_29,Y_29,Z_29,Vis_29,Pres_29,X_30,Y_30,Z_30,Vis_30,Pres_30,X_31,Y_31,Z_31,Vis_31,Pres_31,X_32,Y_32,Z_32,Vis_32,Pres_32,torso_x,torso_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y,torso_updated_x,torso_updated_y,torso_temp,left_hand_temp,right_hand_temp,left_foot_temp,right_foot_temp,torso_updated_temp
False,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202152841.jpeg,42.6,32.1
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202152943.jpeg,42.1,31.9,918,489,-0.25703611969947815,0.9648473858833313,0.9206306338310242,959,365,-0.2343454211950302,0.8537409901618958,0.805533766746521,1004,302,-0.23487164080142975,0.8437541723251343,0.7822269201278687,1022,280,-0.23479846119880676,0.8301674723625183,0.6973747611045837,909,474,-0.2122175246477127,0.9534979462623596,0.8937745690345764,907,500,-0.21314875781536102,0.9757929444313049,0.9379487037658691,903,524,-0.2138626128435135,0.9827975034713745,0.9535408616065979,1145,254,-0.08960745483636856,0.9140224456787109,0.6678076982498169,976,571,0.01104116253554821,0.9829531908035278,0.9778640866279602,1080,490,-0.19802841544151306,0.9710372090339661,0.971577525138855,1009,601,-0.17442995309829712,0.9874019026756287,0.9841364622116089,1754,211,-0.013667565770447254,0.9883149862289429,0.9548217058181763,1270,1067,0.08605211973190308,0.999152660369873,0.9986690282821655,2404,150,-0.2647397220134735,0.436476469039917,0.37863263487815857,1601,1757,-0.1453690379858017,0.5319366455078125,0.9651614427566528,1783,-10,-0.6264874339103699,0.3274412751197815,0.8766453266143799,1328,1351,-0.5970872044563293,0.985175609588623,0.999889612197876,1625,-41,-0.6932428479194641,0.484468549489975,0.8254034519195557,1384,1214,-0.6956986784934998,0.990059494972229,0.9998205304145813,1510,-57,-0.6764145493507385,0.48824450373649597,0.8888992667198181,1301,1092,-0.6677260398864746,0.9898724555969238,0.9999089241027832,1565,-12,-0.6225836277008057,0.44367948174476624,0.9195143580436707,1297,1109,-0.5991260409355164,0.9863457083702087,0.9999463558197021,2904,1182,-0.01704312115907669,0.9457276463508606,0.9170990586280823,2515,1722,0.01636171154677868,0.9758910536766052,0.979893684387207,3931,1690,-0.07392790913581848,0.04311741888523102,0.11158596724271774,3206,2039,-0.16173714399337769,0.04393971711397171,0.6194446682929993,4565,2200,0.23999030888080597,0.02294461987912655,0.056710634380578995,3967,2587,0.1134784147143364,0.032782603055238724,0.1590617299079895,4660,2228,0.2617568075656891,0.025352193042635918,0.037408944219350815,4088,2644,0.13852590322494507,0.03432086855173111,0.15955103933811188,4741,2565,0.051991865038871765,0.023230236023664474,0.03723759204149246,4231,2817,-0.03588131070137024,0.02273028902709484,0.0612700991332531,1512,639,1328,1192,None,None,None,None,None,None,271,66,41.58,36.98,nan,nan,nan,41.58
False,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153044.jpeg,42.0,32.1
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153145.jpeg,41.9,31.8,902,403,-0.14856714010238647,0.8758200407028198,0.6072844862937927,940,307,-0.11351971328258514,0.5549668669700623,0.3185279071331024,1005,242,-0.11404729634523392,0.5012681484222412,0.27538856863975525,1028,218,-0.11396290361881256,0.48096340894699097,0.1803743839263916,886,406,-0.09020110964775085,0.8417569398880005,0.5657795667648315,885,421,-0.09108488261699677,0.9084249138832092,0.7234577536582947,881,433,-0.09191864728927612,0.9505602717399597,0.7917706370353699,1146,212,0.055406007915735245,0.5792782306671143,0.1494245082139969,965,496,0.16840381920337677,0.941100001335144,0.8987014889717102,1089,368,-0.0824728012084961,0.8405645489692688,0.7636646032333374,991,544,-0.05574508383870125,0.9372361898422241,0.8657931089401245,1787,176,0.12086238712072372,0.9310981035232544,0.625701367855072,1334,1066,0.1758374124765396,0.9974374771118164,0.9929036498069763,2413,160,-0.16810746490955353,0.059291306883096695,0.2512366771697998,1680,1729,-0.019606512039899826,0.5187948346138,0.9813653826713562,2264,-206,-0.6776323318481445,0.01584310084581375,0.14753364026546478,1174,1438,-0.5382206439971924,0.9654867053031921,0.9992954730987549,2258,-304,-0.7776828408241272,0.03272848203778267,0.09336035698652267,1047,1394,-0.6740772724151611,0.9717621207237244,0.9982224106788635,2165,-325,-0.8147308826446533,0.037238478660583496,0.13865230977535248,1055,1280,-0.6912610530853271,0.9746048450469971,0.9988872408866882,2162,-270,-0.7060372233390808,0.03941401466727257,0.19156590104103088,1116,1264,-0.5655367970466614,0.9646283984184265,0.9993910789489746,2950,1284,-0.002639642683789134,0.9202809929847717,0.846380889415741,2545,1785,0.0023088089656084776,0.9755212664604187,0.9759942293167114,3968,1630,0.023354027420282364,0.012197884730994701,0.10864300280809402,3276,2299,-0.1202966719865799,0.02049543522298336,0.7662433981895447,4811,2122,0.5495590567588806,0.004682160448282957,0.03604508563876152,3913,2886,0.2962374985218048,0.007585593499243259,0.1262199580669403,4941,2151,0.5896927714347839,0.00585752259939909,0.028127292171120644,4028,2942,0.3341991901397705,0.008336523547768593,0.14264822006225586,4998,2506,0.33962416648864746,0.0038896165788173676,0.04646114632487297,4152,3114,0.10471177846193314,0.005239048041403294,0.08871801942586899,1334,1066,1098,1344,None,None,None,None,None,None,221,190,41.39,41.39,nan,nan,nan,41.39
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153246.jpeg,42.2,32.3,905,586,-0.19616451859474182,0.9780505895614624,0.9382976293563843,919,465,-0.1753973364830017,0.8991064429283142,0.8273430466651917,953,451,-0.17585426568984985,0.8858340978622437,0.7996366024017334,975,419,-0.17574691772460938,0.8622096180915833,0.6981456875801086,880,546,-0.14269788563251495,0.9734869599342346,0.9237536787986755,878,557,-0.14359918236732483,0.98659747838974,0.9596465229988098,873,566,-0.14432381093502045,0.99134761095047,0.9706588983535767,1108,345,-0.047132037580013275,0.913682758808136,0.6532143950462341,965,588,0.10786844789981842,0.9916389584541321,0.987552285194397,1066,568,-0.14394105970859528,0.965522825717926,0.9620090126991272,995,672,-0.10393767803907394,0.9853715300559998,0.9773958325386047,1786,202,0.039951302111148834,0.968712329864502,0.8955320119857788,1364,1067,0.1201494112610817,0.9988535642623901,0.9983238577842712,2316,139,-0.20268738269805908,0.127492755651474,0.3800523281097412,1658,1662,-0.05092811584472656,0.6220836043357849,0.9881305694580078,2343,-214,-0.619648277759552,0.04512229561805725,0.16835379600524902,1204,1439,-0.5099693536758423,0.9884295463562012,0.9997579455375671,2369,-329,-0.6964322924613953,0.11054523289203644,0.11589135229587555,1097,1422,-0.6224506497383118,0.9924559593200684,0.9995625615119934,2282,-340,-0.7382614016532898,0.13288305699825287,0.16545280814170837,1083,1292,-0.6367283463478088,0.9932509064674377,0.9997163414955139,2270,-274,-0.6474089622497559,0.1499100774526596,0.21422536671161652,1134,1269,-0.5337360501289368,0.9908958077430725,0.999832272529602,2830,1259,-0.025964468717575073,0.944624125957489,0.9095665812492371,2472,1684,0.025433821603655815,0.9826186895370483,0.9865785241127014,3671,1675,-0.05069083720445633,0.03678625077009201,0.21589787304401398,3124,2230,-0.017146658152341843,0.05158241093158722,0.8475403189659119,4456,2123,0.28432899713516235,0.023342149332165718,0.08474117517471313,3725,2727,0.2731274664402008,0.030335931107401848,0.23965047299861908,4588,2156,0.3052924871444702,0.030550505965948105,0.055420294404029846,3835,2770,0.2976810038089752,0.031315404921770096,0.2406625747680664,4635,2438,0.060100067406892776,0.02631358616054058,0.06358344107866287,3942,2950,0.08964505046606064,0.02606503665447235,0.13606642186641693,1575,634,1130,1356,None,None,None,None,None,None,288,65,41.70,41.70,nan,nan,nan,41.70
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153348.jpeg,41.9,32.0,948,655,-0.10033243894577026,0.9790143370628357,0.9503600597381592,945,532,-0.08979048579931259,0.932019829750061,0.8739622831344604,979,476,-0.09026062488555908,0.9162828326225281,0.8473971486091614,1011,430,-0.09013567864894867,0.9032230973243713,0.7530514001846313,900,618,-0.04439084231853485,0.9818357229232788,0.9469565749168396,894,639,-0.04540344700217247,0.9897966980934143,0.9717854857444763,886,657,-0.04616197198629379,0.9940391778945923,0.9794098138809204,1163,312,0.0012101727770641446,0.9419758915901184,0.7344562411308289,1000,616,0.2125348448753357,0.994528591632843,0.9923694133758545,1102,660,-0.05965293571352959,0.9675334692001343,0.9563999772071838,1042,750,-0.003464739304035902,0.9859484434127808,0.9752864837646484,1775,197,0.08193406462669373,0.9555407166481018,0.8435402512550354,1397,1062,0.24780255556106567,0.9984423518180847,0.997905969619751,2312,179,-0.11377789080142975,0.08728371560573578,0.31733232736587524,1671,1648,0.19040441513061523,0.6156753897666931,0.9881812930107117,2321,-167,-0.42966583371162415,0.032040130347013474,0.15138374269008636,1197,1409,-0.1514526903629303,0.9854576587677002,0.9996565580368042,2337,-282,-0.48550981283187866,0.07123907655477524,0.10338295251131058,1076,1401,-0.23415863513946533,0.9879232048988342,0.9993317723274231,2266,-304,-0.5224105715751648,0.08122029900550842,0.14534208178520203,1077,1292,-0.25422215461730957,0.989186704158783,0.9994950294494629,2256,-241,-0.4521377980709076,0.08771612495183945,0.19324178993701935,1126,1275,-0.1744532287120819,0.9853740930557251,0.9997120499610901,2799,1272,-0.055012475699186325,0.9486748576164246,0.9016795754432678,2440,1667,0.05444158986210823,0.9854093194007874,0.9881460666656494,3675,1759,-0.08677659928798676,0.05441272631287575,0.23223662376403809,2921,2339,-0.01303563266992569,0.08077683299779892,0.8810228705406189,4415,2207,0.19131922721862793,0.031705521047115326,0.06189470365643501,3514,2768,0.256997674703598,0.029410701245069504,0.24925483763217926,4539,2240,0.2081838697195053,0.03725505620241165,0.036243949085474014,3631,2785,0.28158038854599,0.04055070877075195,0.24452847242355347,4562,2523,-0.03622038662433624,0.02810085564851761,0.03883662074804306,3698,3017,0.09749983996152878,0.026610197499394417,0.13414040207862854,1586,630,1119,1344,None,None,None,None,None,None,291,64,41.40,41.40,nan,nan,nan,41.40
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153449.jpeg,41.9,31.9,912,602,-0.10781259089708328,0.8728352189064026,0.7264800071716309,924,458,-0.09077875316143036,0.5856173038482666,0.473945289850235,946,422,-0.09124961495399475,0.5230961441993713,0.4186510443687439,987,354,-0.09113090485334396,0.5049712657928467,0.2887972891330719,884,550,-0.05249965190887451,0.8528348207473755,0.7145052552223206,881,565,-0.05339932069182396,0.9143496751785278,0.834198534488678,876,578,-0.05421352759003639,0.9542802572250366,0.8803848624229431,1118,282,0.024905510246753693,0.6200114488601685,0.2380688637495041,961,545,0.20468123257160187,0.949907124042511,0.945260763168335,1064,600,-0.05852578207850456,0.8429218530654907,0.813580334186554,997,694,-0.012168144807219505,0.9341678619384766,0.8945726156234741,1763,175,0.09834200143814087,0.9282816052436829,0.6619052290916443,1335,1084,0.20298413932323456,0.9975523352622986,0.9940049052238464,2325,137,-0.19991502165794373,0.06829935312271118,0.2766174077987671,1665,1702,-0.0018290468724444509,0.433318555355072,0.9807486534118652,2004,-236,-0.6518357396125793,0.023839645087718964,0.23035353422164917,1197,1428,-0.5203297138214111,0.9634339809417725,0.9994022846221924,1967,-324,-0.7441604137420654,0.04889538511633873,0.14893224835395813,1077,1410,-0.6523326635360718,0.9716266989707947,0.9986259937286377,1877,-330,-0.7685405015945435,0.0545564629137516,0.22135093808174133,1086,1281,-0.6660699248313904,0.974516749382019,0.9991375207901001,1891,-277,-0.6725643873214722,0.053732771426439285,0.2942922115325928,1145,1259,-0.5464723110198975,0.9643584489822388,0.9995230436325073,2906,1218,-0.0036869593895971775,0.9081106185913086,0.8463426232337952,2568,1796,0.0033429120667278767,0.9712636470794678,0.9761977791786194,3928,1648,0.01607724279165268,0.008877445012331009,0.10173086076974869,3303,2334,-0.1775265485048294,0.021898576989769936,0.7177730202674866,4783,2108,0.44622790813446045,0.004775285720825195,0.036087244749069214,3937,2879,0.2042074352502823,0.006418972741812468,0.11673802882432938,4916,2146,0.47534430027008057,0.0053547583520412445,0.02689913846552372,4043,2927,0.23887227475643158,0.006962957791984081,0.13287435472011566,4967,2449,0.21531349420547485,0.004119585733860731,0.04732932895421982,4195,3084,0.016639864072203636,0.00475693354383111,0.09705071151256561,1335,1084,1126,1344,None,None,None,None,None,None,222,196,41.39,41.39,nan,nan,nan,41.38
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153550.jpeg,42.5,32.3,1153,-4,-0.2872842252254486,0.984697699546814,0.9593205451965332,1084,34,-0.23790918290615082,0.8953417539596558,0.9163880348205566,1100,35,-0.238504558801651,0.9089688658714294,0.9096258878707886,1114,35,-0.23850873112678528,0.8785338997840881,0.878020703792572,1027,99,-0.264384388923645,0.9709722399711609,0.9613204002380371,1006,149,-0.2654181122779846,0.987928569316864,0.9791876077651978,980,209,-0.2660894989967346,0.9897750616073608,0.985734224319458,1118,168,0.01078895665705204,0.9475240707397461,0.8749337792396545,970,432,-0.10753780603408813,0.9922377467155457,0.9913586378097534,1280,62,-0.18817107379436493,0.9844858646392822,0.9850012063980103,1222,128,-0.229387104511261,0.9945284724235535,0.9927023649215698,1781,154,0.06297615170478821,0.9963449835777283,0.9899600744247437,1195,1122,-0.024017324671149254,0.9996931552886963,0.9996262788772583,2435,100,-0.25892913341522217,0.4953875243663788,0.7689679265022278,1234,1736,-0.33424240350723267,0.8447036743164062,0.9940365552902222,1623,-16,-0.7804293036460876,0.6508604288101196,0.9737647175788879,1112,1440,-0.783966064453125,0.9987003803253174,0.9999829530715942,1635,-49,-0.8726595640182495,0.8070005178451538,0.9699957966804504,1136,1308,-0.8976279497146606,0.9990814924240112,0.9999653100967407,1484,-28,-0.8557695746421814,0.8326019644737244,0.9762870669364929,1158,1148,-0.8685486316680908,0.9991807341575623,0.9999840259552002,1483,58,-0.7813231348991394,0.8337592482566833,0.97982257604599,1196,1157,-0.7847288250923157,0.9990633130073547,0.9999904632568359,3064,1226,0.042420677840709686,0.8423073291778564,0.6401320695877075,2697,1892,-0.04326865077018738,0.9153054356575012,0.8371513485908508,4563,1826,-0.08863037824630737,0.011761138215661049,0.00320431194268167,3854,2387,-0.31310680508613586,0.009071923792362213,0.024520140141248703,5534,2442,0.1296314150094986,0.007217724341899157,0.003335988847538829,4878,3074,0.09456374496221542,0.006312742829322815,0.009792398661375046,5697,2496,0.13625574111938477,0.006359803024679422,0.002445494756102562,5017,3192,0.12840048968791962,0.004929321352392435,0.011344383470714092,5748,2809,-0.15634047985076904,0.008246831595897675,0.005791992414742708,5290,3180,-0.12302464246749878,0.0038383807986974716,0.008448906242847443,1488,638,1150,1263,1534,-6,None,None,None,None,264,66,41.98,41.98,nan,nan,nan,41.98
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153651.jpeg,42.1,32.1,1205,46,-0.17747026681900024,0.8746539354324341,0.8009843826293945,1139,86,-0.12907403707504272,0.49202072620391846,0.639603853225708,1154,88,-0.1296299695968628,0.5036155581474304,0.6122123003005981,1167,91,-0.12966963648796082,0.4406719207763672,0.5206210017204285,1057,159,-0.15004822611808777,0.7946625351905823,0.8123754858970642,1031,208,-0.15101438760757446,0.8989864587783813,0.8927392959594727,994,273,-0.15167978405952454,0.9245814085006714,0.9241882562637329,1173,207,0.11372531950473785,0.643511176109314,0.5045827627182007,989,439,0.018524521961808205,0.940129816532135,0.9577754139900208,1306,121,-0.08052907139062881,0.8635247945785522,0.9008265733718872,1233,205,-0.11482880264520645,0.9542142152786255,0.9567038416862488,1755,165,0.14111462235450745,0.9852448105812073,0.9360524415969849,1168,1105,0.09878817200660706,0.99921715259552,0.9984089732170105,2408,98,-0.16772009432315826,0.1853192150592804,0.5534446835517883,1328,1762,-0.22710023820400238,0.717458963394165,0.9863128066062927,1811,-136,-0.6440550684928894,0.2528340220451355,0.8696068525314331,1110,1424,-0.7142003178596497,0.9972088932991028,0.9999610185623169,1704,-219,-0.7326546311378479,0.4187384843826294,0.8497062921524048,1139,1303,-0.8289075493812561,0.9979456067085266,0.9999136924743652,1582,-192,-0.7207197546958923,0.45697221159935,0.8804134130477905,1149,1147,-0.8040327429771423,0.9981935620307922,0.9999622106552124,1632,-125,-0.6480535864830017,0.46986526250839233,0.900809645652771,1181,1154,-0.7180424332618713,0.9977005124092102,0.9999773502349854,3022,1223,0.017193235456943512,0.7626882195472717,0.5642907619476318,2649,1848,-0.01796429418027401,0.8703242540359497,0.8032079935073853,4374,1701,-0.08213719725608826,0.005471881944686174,0.00453531788662076,3720,2332,-0.25015005469322205,0.003875221824273467,0.042076196521520615,5352,2266,0.2001381516456604,0.003259173361584544,0.004547959193587303,4695,2932,0.18014046549797058,0.0028256059158593416,0.013577857054769993,5514,2311,0.2146972119808197,0.003250391222536564,0.0034651649184525013,4842,3022,0.21845880150794983,0.002983902581036091,0.016981743276119232,5574,2656,-0.048628952354192734,0.0032327244989573956,0.007144970819354057,5054,3093,-0.003038855968043208,0.001761981169693172,0.01141020841896534,1462,635,1145,1257,None,None,None,None,None,None,257,65,41.59,41.59,nan,nan,nan,41.59
True,/data/uabcvmsc/shared/newborn/49/02.12.24-03.12.24/HM20241202153753.jpeg,42.1,32.0,1091,302,-0.24875779449939728,0.7356672883033752,0.4768131375312805,1084,190,-0.20686671137809753,0.2905820906162262,0.27151918411254883,1101,189,-0.2073855847120285,0.28533995151519775,0.24467290937900543,1115,192,-0.20740166306495667,0.24809987843036652,0.17842929065227509,980,332,-0.20702369511127472,0.622658371925354,0.47853732109069824,977,364,-0.208008274435997,0.7798427939414978,0.6423278450965881,945,439,-0.20879647135734558,0.84378582239151,0.7307480573654175,1162,266,0.010850227437913418,0.39818212389945984,0.15259411931037903,1025,470,0.011272577568888664,0.8637266159057617,0.8469648957252502,1249,247,-0.1633189171552658,0.7379115223884583,0.7180694937705994,1099,463,-0.16938354074954987,0.8998923897743225,0.8587959408760071,1781,190,0.06884177774190903,0.9529272317886353,0.7549367547035217,1265,1085,0.07387213408946991,0.998067319393158,0.9950749278068542,2401,99,-0.21729600429534912,0.18839770555496216,0.3082978129386902,1502,1668,-0.20941875874996185,0.5919615626335144,0.9741069674491882,1876,-175,-0.6811880469322205,0.17287716269493103,0.6758087873458862,1174,1406,-0.7031607627868652,0.9920572638511658,0.9998658895492554,1780,-290,-0.7686808705329895,0.3179703652858734,0.6089913249015808,1167,1290,-0.8241245746612549,0.994316041469574,0.999704897403717,1676,-275,-0.7772752642631531,0.35280999541282654,0.6856335997581482,1178,1144,-0.8094311356544495,0.9949072003364563,0.9998565912246704,1713,-199,-0.6936293244361877,0.3647224009037018,0.7434833645820618,1212,1156,-0.7131785154342651,0.9936538934707642,0.9999158382415771,3036,1255,0.004353388212621212,0.7565840482711792,0.5092824101448059,2643,1820,-0.004950884263962507,0.8850937485694885,0.8178671598434448,4237,1691,-0.08852647244930267,0.00514367688447237,0.0036153572145849466,3609,2273,-0.21167436242103577,0.00470762187615037,0.046692345291376114,5099,2226,0.2796880602836609,0.0026308305095881224,0.003107702126726508,4468,2859,0.22009576857089996,0.0030067292973399162,0.011082993820309639,5241,2249,0.3032684028148651,0.0025628155563026667,0.002519488101825118,4600,2931,0.2583674490451813,0.0031312929932028055,0.013821624219417572,5277,2643,0.041675299406051636,0.002394287846982479,0.0054917531087994576,4774,3057,0.03744945302605629,0.0017649771180003881,0.009874030947685242,1523,638,1183,1249,None,None,None,None,None,None,274,66,41.59,41.59,nan,nan,nan,41.59
